First row	Bin lower limit (um)	Second row	Bin upper limit (um)	0.28137675	0.3125175	0.34365825	0.3762438	0.4117295	0.45037345	0.49245665	0.53828535	0.5881927	0.6425419	0.7017281	0.76618195	0.8363721	0.91280925	0.99604925	1.08669765	1.1854137	1.29291555	1.409985	1.5374737	1.67630885	1.82750035	1.99214785	2.171449	2.36670795	2.57934495	2.81090665	3.06307735	3.33769125	3.63674575	3.96241615	4.31707115	4.7032905	5.12388335	5.581909	6.0806989	6.6238811	7.21540655	7.8595777	8.56108015	9.32501625	10.1569427	11.0629106	12.04950965	13.123916	14.29394455	15.56810555	16.955667	18.4667213	20.11225955	21.9042506	23.85572895	25.9808888	28.29518795	30.81545965	33.5600356	36.5488787	39.80372895	43.3482608	47.208256	51.4117908	55.98944015	60.97450035	66.40323085	72.31511845	78.75316395	85.76419555	93.39920895	101.7137386	110.7682613	120.6286366	131.3665853	143.0602113	155.7945701	169.6622869	184.7642304
4.49	0.00034	0.80	0.00007	NA	NA	NA	NA	NA	NA	NA	NA	0	0.108644254	0.82427302	1.579846308	1.994630434	2.616470161	3.348849692	4.29153503	5.075126293	5.503338872	6.503747384	7.387500061	6.894450769	6.738619873	6.767927974	6.208626857	5.738114922	5.577420457	5.138498726	3.859063171	3.614375272	3.169625462	2.134856013	2.498148697	2.426310298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.53	0.00013	0.84	0.00003	NA	NA	NA	NA	NA	NA	NA	NA	0	0.108629771	0.858465418	1.611482805	1.901291501	2.268214432	2.702421065	3.492915143	4.197601322	4.810027968	5.541930875	6.079742992	5.764217056	6.609749746	7.739589985	7.032774001	6.795939429	7.059236971	5.668100376	5.477425005	6.078303592	4.12343841	2.112285633	1.112613616	0.853602891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.63	0.00027	0.85	0.00005	NA	NA	NA	NA	NA	NA	NA	NA	0	0.137252813	1.003552767	1.915324499	2.392932123	3.045621626	3.712399278	4.295316374	4.746798619	5.462418427	5.908371726	6.021427559	6.775914818	7.286613123	7.173936185	7.350414395	7.171748163	6.299405008	4.821493682	4.006626336	4.428377899	2.816666045	1.689494604	1.53789393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.69	0.00018	0.86	0.00004	NA	NA	NA	NA	NA	NA	NA	NA	0	0.145287826	1.167378761	2.175887074	2.69847701	3.304303123	4.076109603	4.570656874	5.152775796	5.741595699	6.122567413	6.460137395	7.133811688	7.652437817	6.933608122	6.520816529	7.021859036	5.781344755	3.912228352	2.962409694	2.434667639	2.325096571	2.357773045	3.348770177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.71	0.00041	0.83	0.00008	NA	NA	NA	NA	NA	NA	NA	NA	0	0.114150369	0.935212175	1.76621027	2.109779023	2.639726677	3.212597144	3.663381224	4.18443912	4.690359947	5.745813575	6.293466593	6.011437044	6.49704933	6.964279958	6.888170684	7.044245414	7.194992994	5.716385895	4.50542961	4.320426365	3.716796632	2.607778431	1.515821665	1.662049861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.78	0.00018	0.85	0.00004	NA	NA	NA	NA	NA	NA	NA	NA	0	0.175439163	1.162476448	2.114862758	2.466728799	2.800943936	3.278667221	4.174079062	4.835344568	5.220601968	5.570779345	6.29721504	7.110335335	7.145770015	6.439086905	6.044211592	5.877514215	5.747562134	6.30928745	4.938901518	3.072553259	3.204523197	2.954569434	1.484120528	1.574426107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.81	0.00020	0.86	0.00004	NA	NA	NA	NA	NA	NA	NA	NA	0	0.13125641	1.019565224	2.070320948	2.487839196	2.849363584	3.521252404	4.129882863	4.553759877	4.979761996	5.348228105	5.783899402	6.468937276	6.850734687	6.94379463	6.254420188	5.121992273	4.986694982	5.559230044	5.682691402	4.147902683	3.361930384	2.756788118	2.396279306	2.59347402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.90	0.00029	0.87	0.00006	NA	NA	NA	NA	NA	NA	NA	NA	0	0.077626816	0.692698449	1.379551564	1.780156559	2.255627835	2.613312294	3.038727621	3.644045896	4.096408714	4.626653863	5.451109395	5.866095246	6.151190491	6.754681633	6.721316087	6.765345683	7.222998725	7.347867177	7.2532081	5.37457345	3.969280547	3.822649333	3.09487452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.92	0.00036	0.85	0.00007	NA	NA	NA	NA	NA	NA	NA	NA	0	0.100963218	0.884272786	1.748889501	2.082565921	2.524446327	2.971211869	3.533066451	4.221351296	4.695432554	5.475654206	6.120943767	6.403282713	6.577216599	6.761368698	7.229535099	6.671388728	6.474213881	6.397610511	5.139951041	4.360556575	3.338241056	2.39662762	2.292104134	1.599105449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4.97	0.00021	0.86	0.00004	NA	NA	NA	NA	NA	NA	NA	NA	0	0.085106984	0.632798721	1.223736254	1.559258384	2.050210487	2.640055835	3.502350839	4.123864381	4.588403503	5.302143322	5.790551784	6.418245222	6.336563587	6.110519501	6.823288835	7.511952078	7.989823368	6.535076644	5.280642392	5.755208863	5.137538943	3.03857623	1.564083844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.02	0.00038	0.81	0.00007	NA	NA	NA	NA	NA	NA	NA	NA	0	0.087248458	0.731232143	1.435851926	1.777717725	2.276764716	2.876929119	3.411463661	3.904043454	4.729775507	5.338918529	5.710286014	5.961923397	6.198947627	6.803797799	7.436704007	7.108428399	6.531034591	6.11518974	6.536318512	5.893094168	3.858848744	2.686391464	1.390255895	1.198834405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.10	0.00012	0.79	0.00002	NA	NA	NA	NA	NA	NA	NA	NA	0	0.105740786	1.082176194	1.945886429	2.30932566	2.844909862	3.433449987	4.259410235	4.934048722	5.72160152	6.607049411	6.596101212	6.594502975	8.382406045	8.404755065	6.47639141	6.177335039	5.043679308	4.532620926	3.617137675	1.593694699	3.659631792	3.545230814	2.132914234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.17	0.00082	0.80	0.00013	NA	NA	NA	NA	NA	NA	NA	NA	0	0.073981017	0.605495377	1.206377827	1.521824116	1.946445722	2.492473167	2.911995941	3.36702834	4.142723732	4.63321203	4.916457275	5.839194646	6.575825655	7.302170986	7.909485611	7.660610599	7.15365981	7.147681392	6.464240706	5.281395921	4.20133829	2.739144637	2.225415093	1.681822112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.17	0.00048	0.80	0.00008	NA	NA	NA	NA	NA	NA	NA	NA	0	0.106913986	0.819445013	1.584251692	1.975419872	2.510117834	3.182582979	3.989636286	4.519813193	5.052959323	5.570517946	6.163925728	6.922361992	6.972413561	6.522703994	7.081693944	7.691901561	7.000187728	6.075315547	5.123223869	4.05319377	2.894154849	2.271670927	1.448709691	0.466884714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.22	0.00043	0.78	0.00007	NA	NA	NA	NA	NA	NA	NA	NA	0	0.101986652	0.700117176	1.384752361	1.885011368	2.456138157	2.898174977	3.466012439	4.302746465	5.269515959	5.923528987	6.172157261	6.626778152	7.22743061	7.035330014	6.453597545	6.118424762	5.502086136	5.062256961	5.46674571	4.453778262	3.473899424	2.985096758	2.623417623	2.411016239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.31	0.00067	0.77	0.00010	NA	NA	NA	NA	NA	NA	NA	NA	0	0.105242074	0.846527598	1.676322232	2.072015015	2.702156369	3.240269788	3.88263052	4.512753716	5.22113042	5.757431194	5.770009478	6.041619029	6.237139737	6.815564466	7.323509512	6.793088016	6.242321677	5.522281083	5.158445716	5.075384981	3.68262938	1.816275692	1.839849698	1.665402608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.34	0.00044	0.78	0.00007	NA	NA	NA	NA	NA	NA	NA	NA	0	0.093545337	0.698878711	1.389362847	1.770664873	2.220633984	2.664779816	3.17908919	3.922135794	4.266510197	4.861894148	5.675873738	6.384821172	6.586232525	6.506781874	6.66955185	6.96148195	7.421268412	7.00461659	6.078769283	5.628911494	4.294387884	2.459091501	1.604077018	1.65663981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.36	0.00044	0.78	0.00007	NA	NA	NA	NA	NA	NA	NA	NA	0	0.095082082	0.778473898	1.519040308	1.92046301	2.479559612	3.040220817	3.789001932	4.597337714	5.236252754	5.910266799	6.373762711	6.494950957	6.973686263	7.485686402	6.686634636	5.777340633	6.160419765	6.743335218	5.907604375	4.119684638	2.775823346	2.818715644	1.923306608	0.393349878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.41	0.00037	0.77	0.00006	NA	NA	NA	NA	NA	NA	NA	NA	0	0.107256311	0.770760886	1.45799036	1.850990473	2.243992509	2.663305772	3.201155709	4.105364202	4.913710195	5.324205661	5.721160152	6.403767274	6.827469551	7.127154427	7.359909494	6.984912324	6.624719043	6.471330199	6.088230151	4.594102858	3.002316002	2.501332164	2.041937014	1.612927268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.45	0.00017	0.78	0.00003	NA	NA	NA	NA	NA	NA	NA	NA	0	0.110909955	0.830719034	1.628683248	2.038630137	2.500467265	2.987693864	3.451468576	4.127676573	5.191585093	5.475121689	5.471988112	5.58810141	5.858884021	7.0889852	6.703925318	6.453573554	7.009212293	6.519292251	5.781700775	4.455955522	3.630641531	3.27896704	2.45054066	1.365276876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.50	0.00026	0.77	0.00004	NA	NA	NA	NA	NA	NA	NA	NA	0	0.141019662	0.932312483	1.710175832	2.042240739	2.49701464	2.893920135	3.456076105	4.153066821	5.001510698	5.837689985	6.210574061	6.602975395	7.517550176	7.436195826	7.219512041	7.296514438	7.083730213	6.393307969	5.671666	4.744741543	2.2326146	0.78984303	2.135747608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.55	0.00124	0.78	0.00018	NA	NA	NA	NA	NA	NA	NA	NA	0	0.065618068	0.540238489	1.086118844	1.386808395	1.772462449	2.213352261	2.650587624	3.309733459	3.953517372	4.572981211	5.072607968	5.737802825	6.54156606	7.231805119	8.177777892	9.219587792	8.859405906	7.481658065	5.987884315	4.476873097	3.595429625	2.745313744	1.944220226	1.376649192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.59	0.00030	0.77	0.00005	NA	NA	NA	NA	NA	NA	NA	NA	0	0.12878126	1.044076317	1.932250048	2.271171301	2.829333367	3.346351419	3.820048676	4.431863761	5.063962004	5.715822145	6.150696782	6.341568353	6.816355723	6.973141164	6.38132744	7.115076622	7.883989914	6.29482174	5.333353072	3.736744484	2.542900578	2.185477628	0.738356683	0.922529519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.67	0.00053	0.77	0.00008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5.69	0.00038	0.77	0.00006	NA	NA	NA	NA	NA	NA	NA	NA	0	0.13030309	1.098961858	2.172649643	2.717552228	3.457635795	4.067909694	4.709368077	5.21580844	5.658562975	6.487191307	6.853942562	6.697317389	6.630845252	6.773364536	6.028448875	5.655485613	5.893524172	4.997275533	4.255866659	3.483753148	3.26384513	2.302129806	1.448258218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
